CombinedReward,29
CombinedReward,31
CombinedReward,14
CombinedReward,27
CombinedReward,31
CombinedReward,25
CombinedReward,14
CombinedReward,14
CombinedReward,29
CombinedReward,15
CombinedReward,22
CombinedReward,35
CombinedReward,27
CombinedReward,23
CombinedReward,38
CombinedReward,19
CombinedReward,17
CombinedReward,20
CombinedReward,25
CombinedReward,22
CombinedReward,39
CombinedReward,15
CombinedReward,23
CombinedReward,46
CombinedReward,49
CombinedReward,22
CombinedReward,49
CombinedReward,19
CombinedReward,42
CombinedReward,36
CombinedReward,17
CombinedReward,32
CombinedReward,26
CombinedReward,14
CombinedReward,28
CombinedReward,24
CombinedReward,32
CombinedReward,43
CombinedReward,17
CombinedReward,48
CombinedReward,40
CombinedReward,16
CombinedReward,13
CombinedReward,31
CombinedReward,32
CombinedReward,13
CombinedReward,21
CombinedReward,46
CombinedReward,39
CombinedReward,31
CombinedReward,17
CombinedReward,28
CombinedReward,35
CombinedReward,24
CombinedReward,65
CombinedReward,41
CombinedReward,45
CombinedReward,25
CombinedReward,14
CombinedReward,29
CombinedReward,32
CombinedReward,29
CombinedReward,27
CombinedReward,24
CombinedReward,16
CombinedReward,24
CombinedReward,16
CombinedReward,56
CombinedReward,15
CombinedReward,15
CombinedReward,12
CombinedReward,23
CombinedReward,51
CombinedReward,30
CombinedReward,27
CombinedReward,46
CombinedReward,28
CombinedReward,46
CombinedReward,32
CombinedReward,25
CombinedReward,16
CombinedReward,23
CombinedReward,26
CombinedReward,45
CombinedReward,19
CombinedReward,23
CombinedReward,33
CombinedReward,21
CombinedReward,40
CombinedReward,14
CombinedReward,21
CombinedReward,17
CombinedReward,34
CombinedReward,35
CombinedReward,13
CombinedReward,22
CombinedReward,38
CombinedReward,27
CombinedReward,43
CombinedReward,28
CombinedReward,30
CombinedReward,22
CombinedReward,21
CombinedReward,75
CombinedReward,18
CombinedReward,42
CombinedReward,45
CombinedReward,32
CombinedReward,23
CombinedReward,25
CombinedReward,41
CombinedReward,33
CombinedReward,17
CombinedReward,22
CombinedReward,15
CombinedReward,32
CombinedReward,11
CombinedReward,32
CombinedReward,25
CombinedReward,17
CombinedReward,42
CombinedReward,15
CombinedReward,41
CombinedReward,40
CombinedReward,23
CombinedReward,27
CombinedReward,33
CombinedReward,17
CombinedReward,17
CombinedReward,23
CombinedReward,18
CombinedReward,39
CombinedReward,45
CombinedReward,22
CombinedReward,23
CombinedReward,33
CombinedReward,28
CombinedReward,14
CombinedReward,40
CombinedReward,22
CombinedReward,38
CombinedReward,16
CombinedReward,22
CombinedReward,21
CombinedReward,18
CombinedReward,43
CombinedReward,21
CombinedReward,11
CombinedReward,36
CombinedReward,28
CombinedReward,51
CombinedReward,11
CombinedReward,13
CombinedReward,25
pond_reward,33
pond_reward,13
pond_reward,19
pond_reward,17
pond_reward,27
pond_reward,35
pond_reward,55
pond_reward,11
pond_reward,19
pond_reward,30
pond_reward,16
pond_reward,36
pond_reward,38
pond_reward,28
pond_reward,32
pond_reward,12
pond_reward,42
pond_reward,47
pond_reward,46
pond_reward,59
river_reward,17
river_reward,18
river_reward,16
river_reward,19
river_reward,25
river_reward,21
river_reward,20
river_reward,23
river_reward,14
river_reward,12
river_reward,13
river_reward,12
river_reward,21
river_reward,21
river_reward,18
river_reward,17
river_reward,22
river_reward,19
river_reward,20
river_reward,17
grass_reward,5
grass_reward,1
grass_reward,1
grass_reward,6
grass_reward,1
grass_reward,4
grass_reward,5
grass_reward,10
grass_reward,5
grass_reward,1
grass_reward,3
grass_reward,2
grass_reward,17
grass_reward,1
grass_reward,12
grass_reward,5
grass_reward,5
grass_reward,8
grass_reward,1
grass_reward,18
hill_reward,11
hill_reward,11
hill_reward,11
hill_reward,11
hill_reward,11
hill_reward,11
hill_reward,11
hill_reward,11
hill_reward,11
hill_reward,11
hill_reward,11
hill_reward,11
hill_reward,11
hill_reward,11
hill_reward,11
hill_reward,11
hill_reward,11
hill_reward,11
hill_reward,11
hill_reward,11
grass_reward,4
grass_reward,1
pond_reward,58
river_reward,42
partial,1
partial,4
partial,10
partial,31
